,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.2550778388977051,0.2550778388977051,0.22251680493354797,0.22251680493354797
1,0.2119048833847046,0.2119048833847046,0.22008834779262543,0.22008834779262543
2,0.20842240750789642,0.20842240750789642,0.2167464792728424,0.2167464792728424
3,0.20559550821781158,0.20559550821781158,0.21727369725704193,0.21727369725704193
4,0.20222532749176025,0.20222532749176025,0.21908758580684662,0.21908758580684662
