,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.21575750410556793,0.21575750410556793,0.22012649476528168,0.22012649476528168
1,0.19341309368610382,0.19341309368610382,0.21544641256332397,0.21544641256332397
2,0.19096006453037262,0.19096006453037262,0.21694499254226685,0.21694499254226685
3,0.18979981541633606,0.18979981541633606,0.21181882917881012,0.21181882917881012
4,0.18877336382865906,0.18877336382865906,0.213324174284935,0.213324174284935
5,0.18754523992538452,0.18754523992538452,0.21323172748088837,0.21323172748088837
