open,close,closeTime,close_ema,close_time_parsed
33000.05,38150.02,1610323199999,38150.02,2021-01-10 23:59:59
38150.02,35828.61,1610927999999,36602.41333333333,2021-01-17 23:59:59
35824.99,32259.9,1611532799999,34120.97714285714,2021-01-24 23:59:59
32259.45,33092.98,1612137599999,33572.712,2021-01-31 23:59:59
33092.97,38795.69,1612742399999,36268.44258064516,2021-02-07 23:59:59
38795.69,48577.79,1613347199999,42520.80952380953,2021-02-14 23:59:59
48580.47,57408.57,1613951999999,50023.30299212599,2021-02-21 23:59:59
57412.35,45135.66,1614556799999,47569.89788235295,2021-02-28 23:59:59
45134.11,50971.75,1615161599999,49274.15256360079,2021-03-07 23:59:59
50959.11,58968.31,1615766399999,54125.96938416422,2021-03-14 23:59:59
58976.08,57351.56,1616371199999,55739.55257449927,2021-03-21 23:59:59
57351.56,55777.63,1616975999999,55758.59593650794,2021-03-28 23:59:59
55777.65,58202.01,1617580799999,56980.4521206202,2021-04-04 23:59:59
58202.01,60002.43,1618185599999,58491.53328938535,2021-04-11 23:59:59
59998.8,56150.01,1618790399999,57320.73591479233,2021-04-18 23:59:59
56150.01,49066.77,1619395199999,53193.68998367285,2021-04-25 23:59:59
49066.76,56578.21,1619999999999,54885.962902854175,2021-05-02 23:59:59
56578.21,58240.84,1620604799999,56563.40785037174,2021-05-09 23:59:59
58240.83,46431.5,1621209599999,51497.44426262715,2021-05-16 23:59:59
46426.83,34655.25,1621814399999,43076.339100321864,2021-05-23 23:59:59
34681.44,35641.27,1622419199999,39358.80277750147,2021-05-30 23:59:59
35641.26,35796.31,1623023999999,37577.5559640684,2021-06-06 23:59:59
35796.31,39020.57,1623628799999,38299.06306804455,2021-06-13 23:59:59
39020.56,35600.16,1624233599999,36949.611453588695,2021-06-20 23:59:59
35600.17,34700.34,1624838399999,35824.975693277585,2021-06-27 23:59:59
34702.49,35286.51,1625443199999,35555.74284262691,2021-07-04 23:59:59
35288.13,34258.99,1626047999999,34907.36641648267,2021-07-11 23:59:59
34259.0,31778.56,1626652799999,33342.96320241348,2021-07-18 23:59:59
31778.57,35381.02,1627257599999,34361.99160310483,2021-07-25 23:59:59
35381.02,39845.44,1627862399999,37103.71580410584,2021-08-01 23:59:59
39850.27,43794.37,1628467199999,40449.042903610716,2021-08-08 23:59:59
43794.36,46973.82,1629071999999,43711.43145256494,2021-08-15 23:59:59
46973.82,49239.22,1629676799999,46475.32572660423,2021-08-22 23:59:59
49239.22,48767.83,1630281599999,47621.57786336884,2021-08-29 23:59:59
48767.84,51756.88,1630886399999,49689.22893174459,2021-09-05 23:59:59
51756.88,46025.24,1631491199999,47857.23446584563,2021-09-12 23:59:59
46025.23,47241.75,1632095999999,47549.49223292057,2021-09-19 23:59:59
47241.75,43160.9,1632700799999,45355.19611645231,2021-09-26 23:59:59
43160.9,48200.01,1633305599999,46777.603058228735,2021-10-03 23:59:59
48200.01,54659.0,1633910399999,50718.301529117954,2021-10-10 23:59:59
54659.01,61528.33,1634515199999,56123.31576456144,2021-10-17 23:59:59
61528.32,60852.22,1635119999999,58487.76788228126,2021-10-24 23:59:59
60852.22,61299.8,1635724799999,59893.78394114079,2021-10-31 23:59:59
61299.81,63273.59,1636329599999,61583.68697057049,2021-11-07 23:59:59
63273.58,65519.1,1636934399999,63551.3934852853,2021-11-14 23:59:59
65519.11,58622.02,1637539199999,61086.706742642615,2021-11-21 23:59:59
58617.7,57274.88,1638143999999,59180.7933713213,2021-11-28 23:59:59
57274.89,49396.33,1638748799999,54288.561685660636,2021-12-05 23:59:59
49396.32,50053.9,1639353599999,52171.230842830315,2021-12-12 23:59:59
50053.9,46681.23,1639958399999,49426.23042141515,2021-12-19 23:59:59
46681.24,50775.49,1640563199999,50100.86021070758,2021-12-26 23:59:59
50775.48,47286.18,1641167999999,48693.52010535378,2022-01-02 23:59:59
