open,close,closeTime,close_ema,close_time_parsed
978.33,1254.25,1610323199999,1254.25,2021-01-10 23:59:59
1254.24,1232.45,1610927999999,1239.7166666666667,2021-01-17 23:59:59
1232.5,1392.51,1611532799999,1327.027142857143,2021-01-24 23:59:59
1392.19,1312.55,1612137599999,1319.306,2021-01-31 23:59:59
1312.45,1611.62,1612742399999,1470.1777419354837,2021-02-07 23:59:59
1611.46,1800.42,1613347199999,1637.9198412698413,2021-02-14 23:59:59
1800.03,1933.53,1613951999999,1786.8887401574802,2021-02-21 23:59:59
1933.54,1419.18,1614556799999,1602.3133725490197,2021-02-28 23:59:59
1418.67,1726.16,1615161599999,1664.3578669275932,2021-03-07 23:59:59
1726.46,1848.1,1615766399999,1756.3187390029327,2021-03-14 23:59:59
1848.1,1782.98,1616371199999,1769.655881778212,2021-03-21 23:59:59
1783.23,1687.01,1616975999999,1728.3228498168498,2021-03-28 23:59:59
1687.16,2075.69,1617580799999,1902.0276291051155,2021-04-04 23:59:59
2075.7,2151.36,1618185599999,2026.7014240371116,2021-04-11 23:59:59
2151.42,2235.64,1618790399999,2131.173900265511,2021-04-18 23:59:59
2235.65,2320.49,1619395199999,2225.833394522011,2021-04-25 23:59:59
2320.44,2949.56,1619999999999,2587.6994580799715,2021-05-02 23:59:59
2949.33,3923.95,1620604799999,3255.8272777453526,2021-05-09 23:59:59
3923.95,3582.1,1621209599999,3418.9639500311846,2021-05-16 23:59:59
3581.81,2096.39,1621814399999,2757.6763443625873,2021-05-23 23:59:59
2096.63,2385.98,1622419199999,2571.8280835619375,2021-05-30 23:59:59
2385.82,2711.92,1623023999999,2641.8740584812303,2021-06-06 23:59:59
2711.92,2509.33,1623628799999,2575.6020213403726,2021-06-13 23:59:59
2509.33,2243.47,1624233599999,2409.5360007718805,2021-06-20 23:59:59
2243.49,1982.28,1624838399999,2195.907994019329,2021-06-27 23:59:59
1982.27,2322.69,1625443199999,2259.2989979542645,2021-07-04 23:59:59
2322.69,2140.45,1626047999999,2199.874498534385,2021-07-11 23:59:59
2140.54,1891.64,1626652799999,2045.757248693061,2021-07-18 23:59:59
1891.65,2189.79,1627257599999,2117.7736244806715,2021-07-25 23:59:59
2189.82,2555.69,1627862399999,2336.731812444257,2021-08-01 23:59:59
2555.5,3011.85,1628467199999,2674.2909063793168,2021-08-08 23:59:59
3011.84,3307.09,1629071999999,2990.690453263326,2021-08-15 23:59:59
3307.35,3238.0,1629676799999,3114.345226646058,2021-08-22 23:59:59
3238.0,3223.47,1630281599999,3168.907613326205,2021-08-29 23:59:59
3223.47,3950.29,1630886399999,3559.598806674473,2021-09-05 23:59:59
3950.28,3404.21,1631491199999,3481.904403336106,2021-09-12 23:59:59
3404.3,3328.62,1632095999999,3405.262201667495,2021-09-19 23:59:59
3328.57,3059.37,1632700799999,3232.3161008331185,2021-09-26 23:59:59
3059.36,3417.73,1633305599999,3325.0230504167275,2021-10-03 23:59:59
3417.73,3414.22,1633910399999,3369.6215252084044,2021-10-10 23:59:59
3414.22,3846.85,1634515199999,3608.2357626043104,2021-10-17 23:59:59
3847.0,4082.33,1635119999999,3845.2828813022093,2021-10-24 23:59:59
4082.33,4287.21,1635724799999,4066.24644065113,2021-10-31 23:59:59
4287.48,4612.59,1636329599999,4339.4182203255805,2021-11-07 23:59:59
4612.59,4626.5,1636934399999,4482.959110162794,2021-11-14 23:59:59
4626.5,4258.31,1637539199999,4370.634555081395,2021-11-21 23:59:59
4259.7,4294.78,1638143999999,4332.707277540698,2021-11-28 23:59:59
4294.77,4196.44,1638748799999,4264.573638770348,2021-12-05 23:59:59
4196.44,4130.0,1639353599999,4197.286819385174,2021-12-12 23:59:59
4130.0,3924.14,1639958399999,4060.7134096925865,2021-12-19 23:59:59
3924.14,4063.56,1640563199999,4062.1367048462935,2021-12-26 23:59:59
4063.57,3828.27,1641167999999,3945.2033524231465,2022-01-02 23:59:59
