open,close,closeTime,close_ema,close_time_parsed
0.0098188,0.00982,1610323199999,0.00982,2021-01-10 23:59:59
0.0098162,0.0090987,1610927999999,0.009339133333333333,2021-01-17 23:59:59
0.0090987,0.0087135,1611532799999,0.008981628571428571,2021-01-24 23:59:59
0.0087206,0.037,1612137599999,0.023924759999999996,2021-01-31 23:59:59
0.0369623,0.0779247,1612742399999,0.051795696774193545,2021-02-07 23:59:59
0.0779851,0.0626783,1613347199999,0.057323368253968256,2021-02-14 23:59:59
0.0626878,0.0560183,1613951999999,0.05666569606299212,2021-02-21 23:59:59
0.0559921,0.0481582,1614556799999,0.05239526666666666,2021-02-28 23:59:59
0.0481447,0.0519871,1615161599999,0.05219078395303327,2021-03-07 23:59:59
0.0519481,0.058221,1615766399999,0.05520883929618768,2021-03-14 23:59:59
0.058221,0.0574781,1616371199999,0.05634402393746947,2021-03-21 23:59:59
0.0574888,0.0536656,1616975999999,0.05500448493284493,2021-03-28 23:59:59
0.0536634,0.0573943,1617580799999,0.056199538346966185,2021-04-04 23:59:59
0.0573806,0.07433,1618185599999,0.06526532250503571,2021-04-11 23:59:59
0.0743335,0.3223299,1618790399999,0.19380153386638996,2021-04-18 23:59:59
0.3225953,0.25159,1619395199999,0.22269620783093003,2021-04-25 23:59:59
0.25159,0.37397,1619999999999,0.29833368098358903,2021-05-02 23:59:59
0.37459,0.57063,1620604799999,0.4344823598577875,2021-05-09 23:59:59
0.57082,0.5137,1621209599999,0.4740912554768667,2021-05-16 23:59:59
0.51371,0.30633,1621814399999,0.3902105477435567,2021-05-23 23:59:59
0.30623,0.30179,1622419199999,0.34600025279066693,2021-05-30 23:59:59
0.30179,0.37143,1623023999999,0.35871512942679623,2021-06-06 23:59:59
0.37143,0.32394,1623628799999,0.3413275626406386,2021-06-13 23:59:59
0.32392,0.28054,1624233599999,0.3109337795087087,2021-06-20 23:59:59
0.28054,0.2645,1624838399999,0.28771688906243714,2021-06-27 23:59:59
0.26462,0.24643,1625443199999,0.2670734442236073,2021-07-04 23:59:59
0.24636,0.21597,1626047999999,0.24152172192142848,2021-07-11 23:59:59
0.21597,0.18157,1626652799999,0.21154586084904545,2021-07-18 23:59:59
0.18156,0.19793,1627257599999,0.20473793041184196,2021-07-25 23:59:59
0.19788,0.20424,1627862399999,0.20448896520568913,2021-08-01 23:59:59
0.2042,0.23996,1628467199999,0.2222244826111033,2021-08-08 23:59:59
0.23996,0.33984,1629071999999,0.2810322413192439,2021-08-15 23:59:59
0.33996,0.31467,1629676799999,0.2978511206615799,2021-08-22 23:59:59
0.31467,0.2809,1630281599999,0.2893755603302966,2021-08-29 23:59:59
0.2809,0.3143,1630886399999,0.301837780165511,2021-09-05 23:59:59
0.3144,0.2502,1631491199999,0.2760188900823798,2021-09-12 23:59:59
0.2504,0.2331,1632095999999,0.2545594450410338,2021-09-19 23:59:59
0.2331,0.205,1632700799999,0.22977972252042672,2021-09-26 23:59:59
0.205,0.2218,1633305599999,0.2257898612602061,2021-10-03 23:59:59
0.2218,0.2288,1633910399999,0.22729493063010442,2021-10-10 23:59:59
0.2287,0.2378,1634515199999,0.2325474653150546,2021-10-17 23:59:59
0.2377,0.2756,1635119999999,0.25407373265753225,2021-10-24 23:59:59
0.2757,0.28,1635724799999,0.2670368663287676,2021-10-31 23:59:59
0.28,0.2664,1636329599999,0.26671843316438376,2021-11-07 23:59:59
0.2664,0.2628,1636934399999,0.2647592165821918,2021-11-14 23:59:59
0.2628,0.2255,1637539199999,0.24512960829109565,2021-11-21 23:59:59
0.2256,0.2073,1638143999999,0.22621480414554768,2021-11-28 23:59:59
0.2072,0.1712,1638748799999,0.19870740207277374,2021-12-05 23:59:59
0.1712,0.1697,1639353599999,0.18420370103638684,2021-12-12 23:59:59
0.1696,0.1694,1639958399999,0.17680185051819342,2021-12-19 23:59:59
0.1695,0.1898,1640563199999,0.18330092525909672,2021-12-26 23:59:59
0.1898,0.1745,1641167999999,0.17890046262954834,2022-01-02 23:59:59
