,openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,_
52,1669986000000,17031.50000000,17105.73000000,17029.43000000,17091.25000000,5691.14351000,1669986899999,97142941.64366960,107589,2707.34376000,46211175.32072720,0
53,1669986900000,17091.94000000,17102.63000000,17001.04000000,17024.98000000,4412.97648000,1669987799999,75205866.69092800,101484,2014.68516000,34335714.86637980,0
54,1669987800000,17023.51000000,17028.60000000,16787.85000000,16888.38000000,12621.02557000,1669988699999,212977511.18286350,234494,6074.48577000,102503181.69622490,0
55,1669988700000,16887.64000000,16905.75000000,16835.08000000,16889.18000000,3856.84726000,1669989599999,65084910.84432360,93793,2003.77651000,33816053.61309200,0
56,1669989600000,16889.18000000,16892.26000000,16853.52000000,16888.60000000,2247.53423000,1669990499999,37927476.04997360,59601,1093.14822000,18447652.52955350,0
57,1669990500000,16888.60000000,16918.34000000,16885.00000000,16894.44000000,2869.81738000,1669991399999,48509915.88084270,63615,1493.28833000,25242407.93466910,0
58,1669991400000,16894.45000000,16989.23000000,16893.01000000,16933.78000000,4784.82597000,1669992299999,81034294.55935760,92264,2607.65044000,44164254.52976830,0
59,1669992300000,16933.12000000,16941.96000000,16900.00000000,16909.54000000,2795.51752000,1669993199999,47286516.46580240,63297,1229.03371000,20790043.08807810,0
60,1669993200000,16909.01000000,16979.87000000,16892.59000000,16960.36000000,3104.88850000,1669994099999,52571119.39679040,68383,1619.13618000,27416025.98142490,0
61,1669994100000,16959.56000000,16960.36000000,16928.02000000,16938.33000000,2021.60808000,1669994999999,34252429.88067230,50815,948.82271000,16076746.04643490,0
62,1669995000000,16938.33000000,16953.97000000,16929.74000000,16944.07000000,1668.38111000,1669995899999,28265705.36055270,40499,809.49207000,13714693.21100630,0
63,1669995900000,16944.74000000,16956.30000000,16935.01000000,16938.94000000,1761.52780000,1669996799999,29849062.57888440,42572,810.38488000,13732569.66897890,0
64,1669996800000,16938.94000000,16943.03000000,16917.61000000,16921.31000000,1845.17692000,1669997699999,31233452.94532370,48608,785.64639000,13298857.34974200,0
65,1669997700000,16920.40000000,16923.59000000,16905.12000000,16913.14000000,1596.17640000,1669998599999,26998713.67445330,38753,749.78183000,12682521.38618840,0
66,1669998600000,16913.14000000,16922.00000000,16902.10000000,16918.90000000,1694.68248000,1669999499999,28662142.67761100,36202,805.95758000,13631648.15775720,0
67,1669999500000,16918.90000000,16948.75000000,16917.16000000,16936.51000000,1882.68538000,1670000399999,31880339.44852470,38936,1023.50315000,17331535.71358550,0
68,1670000400000,16936.75000000,16973.43000000,16930.21000000,16965.16000000,1886.60163000,1670001299999,31978920.55636210,40134,1020.04180000,17290220.50692640,0
69,1670001300000,16965.16000000,16967.33000000,16947.13000000,16952.30000000,1477.46521000,1670002199999,25056030.09312740,36008,656.84108000,11139580.53187380,0
70,1670002200000,16951.96000000,16957.90000000,16937.69000000,16945.40000000,1336.04886000,1670003099999,22640466.16856280,32033,636.87402000,10792689.73711760,0
71,1670003100000,16945.40000000,16953.62000000,16930.85000000,16936.33000000,1343.10167000,1670003999999,22753902.66124890,31922,634.90277000,10756411.18835660,0
72,1670004000000,16935.68000000,16950.16000000,16933.08000000,16943.33000000,1152.64823000,1670004899999,19529153.63218430,28089,558.72302000,9466565.93349070,0
73,1670004900000,16943.33000000,16953.51000000,16937.79000000,16948.14000000,1010.70053000,1670005799999,17127542.65682580,25413,526.01437000,8914158.90075890,0
74,1670005800000,16947.74000000,16967.55000000,16938.22000000,16957.38000000,1360.73358000,1670006699999,23065583.01511930,30068,726.46946000,12314281.54973300,0
75,1670006700000,16957.38000000,16963.76000000,16950.00000000,16953.93000000,1041.72575000,1670007599999,17663993.96232930,24998,500.71934000,8490635.88544570,0
76,1670007600000,16954.63000000,16957.30000000,16930.03000000,16940.99000000,1355.28482000,1670008499999,22964025.59290110,29147,625.15272000,10592977.13497630,0
77,1670008500000,16940.37000000,16953.82000000,16938.33000000,16950.15000000,930.67381000,1670009399999,15771143.11675490,23339,479.10582000,8119090.96349820,0
78,1670009400000,16949.52000000,16969.70000000,16945.99000000,16962.37000000,1386.52824000,1670010299999,23516934.89366080,29886,750.50554000,12729575.12945610,0
79,1670010300000,16962.02000000,16997.19000000,16956.30000000,16987.01000000,2217.36542000,1670011199999,37659347.38409620,43240,1159.60004000,19694475.11451860,0
80,1670011200000,16987.01000000,17000.00000000,16977.49000000,16994.81000000,1706.36475000,1670012099999,28990413.55872020,38921,850.19755000,14445274.25129430,0
81,1670012100000,16995.36000000,17002.85000000,16988.68000000,16990.81000000,1464.69588000,1670012999999,24896905.66302250,34656,727.18485000,12361067.36648760,0
82,1670013000000,16991.35000000,17002.95000000,16980.09000000,16998.79000000,1348.99505000,1670013899999,22923625.31445800,33037,646.35972000,10983992.50800450,0
83,1670013900000,16998.17000000,17057.42000000,16990.00000000,17029.59000000,2627.97077000,1670014799999,44711811.44967590,48488,1324.10685000,22528869.59689180,0
84,1670014800000,17029.59000000,17050.64000000,17014.03000000,17036.37000000,2090.67428000,1670015699999,35612654.14873140,48947,1031.93094000,17578818.12169080,0
85,1670015700000,17037.21000000,17038.80000000,17011.42000000,17016.77000000,1348.79596000,1670016599999,22961699.05036890,32571,632.41231000,10766254.58537070,0
86,1670016600000,17016.08000000,17020.69000000,16994.59000000,17000.83000000,1534.43772000,1670017499999,26092060.36186880,31084,734.76730000,12494104.98292070,0
87,1670017500000,17000.83000000,17018.88000000,16998.05000000,17012.38000000,1037.11752000,1670018399999,17641643.25972980,25194,501.35712000,8528408.79978550,0
88,1670018400000,17012.38000000,17034.31000000,17010.14000000,17032.60000000,1041.95250000,1670019299999,17737264.60711740,23009,511.22881000,8702741.35119350,0
89,1670019300000,17032.60000000,17065.00000000,17026.00000000,17044.01000000,1686.82519000,1670020199999,28751511.99433740,29268,686.63364000,11702840.25550070,0
90,1670020200000,17044.49000000,17060.29000000,17041.17000000,17060.13000000,1294.84657000,1670021099999,22078331.76738270,25849,632.41808000,10783419.57705170,0
91,1670021100000,17059.03000000,17079.00000000,17036.54000000,17041.94000000,1365.94239000,1670021999999,23299957.91107610,29252,655.38563000,11179568.15494460,0
92,1670022000000,17041.26000000,17079.32000000,17041.18000000,17074.36000000,1794.84769000,1670022899999,30619451.87360280,36901,864.52694000,14748887.51140600,0
93,1670022900000,17074.36000000,17085.00000000,17055.87000000,17063.40000000,1736.58235000,1670023799999,29638675.58423660,36667,815.69139000,13922054.15426280,0
94,1670023800000,17062.87000000,17078.30000000,17059.22000000,17065.25000000,1724.77579000,1670024699999,29438085.45769530,32404,1011.30478000,17261221.31755170,0
95,1670024700000,17065.25000000,17099.00000000,17060.01000000,17092.74000000,2435.27717000,1670025599999,41602321.76892530,40237,1036.02402000,17698932.16849710,0
96,1670025600000,17092.13000000,17188.98000000,17051.15000000,17066.29000000,4865.01626000,1670026499999,83195997.55463160,98819,2451.41870000,41927909.73208290,0
97,1670026500000,17066.29000000,17085.97000000,17040.00000000,17059.72000000,2108.19656000,1670027399999,35970993.97406690,52296,1056.25078000,18022732.13027030,0
98,1670027400000,17059.72000000,17071.16000000,17045.78000000,17050.72000000,1851.65794000,1670028299999,31586104.97285560,45725,973.86970000,16613154.79530130,0
99,1670028300000,17050.72000000,17056.84000000,17038.00000000,17047.93000000,1452.41612000,1670029199999,24758490.02721270,38400,655.35511000,11172000.49825120,0
100,1670029200000,17047.93000000,17051.97000000,17018.19000000,17027.02000000,2175.63275000,1670030099999,37059492.17712640,49645,1049.69946000,17880703.38435970,0
101,1670030100000,17027.02000000,17038.11000000,17012.34000000,17032.17000000,1526.93992000,1670030999999,26000763.55870060,33868,835.45022000,14226137.11167400,0
102,1670031000000,17031.77000000,17045.00000000,17028.01000000,17041.86000000,1255.65950000,1670031899999,21393403.63575090,30440,572.30598000,9750990.48102000,0
