,open,close,closeTime,close_ema,close_time_parsed,position,long_utility
0,28923.63,28995.13,1609462799999.0,28995.13,2021-01-01 00:59:59,1.0,0.0
1,28995.13,29409.99,1609466399999.0,29271.703333333335,2021-01-01 01:59:59,,-44.030476190473564
2,29410.0,29194.65,1609469999999.0,29227.67285714286,2021-01-01 02:59:59,0.0,0.0
3,29195.25,29278.4,1609473599999.0,29254.727333333336,2021-01-01 03:59:59,,-117.9678905180881
4,29278.41,29220.31,1609477199999.0,29236.9635483871,2021-01-01 04:59:59,,-100.20410557185096
5,29220.31,29187.01,1609480799999.0,29211.590317460315,2021-01-01 05:59:59,,-74.83087464506752
6,29187.01,29174.35,1609484399999.0,29192.823543307084,2021-01-01 06:59:59,,-56.06410049183614
7,29174.35,29092.83,1609487999999.0,29142.630705882355,2021-01-01 07:59:59,,-5.871263067107066
8,29092.84,29000.01,1609491599999.0,29071.18080234834,2021-01-01 08:59:59,,65.57864046690884
9,29000.01,29202.21,1609495199999.0,29136.759442815248,2021-01-01 09:59:59,1.0,0.0
10,29202.21,29223.82,1609498799999.0,29180.310986809967,2021-01-01 10:59:59,,159.8602034119067
11,29223.82,29313.49,1609502399999.0,29246.916754578757,2021-01-01 11:59:59,,93.25443564311718
12,29313.49,29233.49,1609505999999.0,29240.20255768527,2021-01-01 12:59:59,,99.96863253660558
13,29233.49,29464.79,1609509599999.0,29352.503133125803,2021-01-01 13:59:59,,-12.331942903929303
14,29464.79,29327.84,1609513199999.0,29340.171190221874,2021-01-01 14:59:59,0.0,0.0
15,29327.83,29188.67,1609516799999.0,29264.419439230947,2021-01-01 15:59:59,,-137.53602165622215
16,29188.67,29300.57,1609520399999.0,29282.49485751997,2021-01-01 16:59:59,,-155.61143994524537
17,29300.79,29079.64,1609523999999.0,29181.067041843573,2021-01-01 17:59:59,,-54.18362426884778
18,29077.59,29072.7,1609527599999.0,29126.883417574725,2021-01-01 18:59:59,1.0,0.0
19,29072.7,29029.04,1609531199999.0,29077.961662131944,2021-01-01 19:59:59,,232.1141338328489
20,29029.04,29200.96,1609534799999.0,29139.460860391075,2021-01-01 20:59:59,,170.61493557371796
21,29200.97,29160.39,1609538399999.0,29149.925432690485,2021-01-01 21:59:59,,160.1503632743079
22,29163.17,29262.32,1609541999999.0,29206.122723044482,2021-01-01 22:59:59,,103.95307292031066
23,29262.32,29331.69,1609545599999.0,29268.90636526444,2021-01-01 23:59:59,,41.16943070035268
24,29331.7,29197.48,1609549199999.0,29233.193181567887,2021-01-02 00:59:59,,76.88261439690541
25,29197.93,29359.47,1609552799999.0,29296.33159172478,2021-01-02 01:59:59,,13.74420424001437
26,29359.46,29323.82,1609556399999.0,29310.075795964793,2021-01-02 02:59:59,0.0,0.0
27,29323.82,29351.95,1609559999999.0,29331.012898060395,2021-01-02 03:59:59,,2050.0954083130637
