openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,_
1609718400000,0.00981880,0.01151980,0.00760000,0.00982000,39179638462.00000000,1610323199999,384166245.59783210,1088265,19569601209.00000000,192162082.43012730,0
1610323200000,0.00981620,0.01010000,0.00670940,0.00909870,20500609341.00000000,1610927999999,179507076.37338440,563746,10507639626.00000000,91994925.74728050,0
1610928000000,0.00909870,0.00967570,0.00756390,0.00871350,8099540916.00000000,1611532799999,71424911.09483880,294387,4094567048.00000000,36110717.94814410,0
1611532800000,0.00872060,0.08750000,0.00725700,0.03700000,314039713035.00000000,1612137599999,11034088004.27545230,13964935,156966782163.00000000,5515557327.55266420,0
1612137600000,0.03696230,0.08729700,0.02877000,0.07792470,169825527429.00000000,1612742399999,8410542730.35583500,10871010,85742179544.00000000,4262319428.46079470,0
1612742400000,0.07798510,0.08535550,0.05555800,0.06267830,81064524959.00000000,1613347199999,5859230227.15451350,7632059,40060903376.00000000,2900460083.70148990,0
1613347200000,0.06268780,0.06456170,0.04749350,0.05601830,56479259001.00000000,1613951999999,3151402790.90880630,4630261,28102479867.00000000,1569130297.07966030,0
1613952000000,0.05599210,0.06080370,0.04133320,0.04815820,38266398808.00000000,1614556799999,2025148603.17414500,3327170,19081594231.00000000,1009639080.73614950,0
1614556800000,0.04814470,0.05258010,0.04765000,0.05198710,14874352819.00000000,1615161599999,751816846.30882000,1451548,7459800208.00000000,377126386.49886860,0
1615161600000,0.05194810,0.06367890,0.05155050,0.05822100,26620757745.00000000,1615766399999,1539142083.12224730,2445164,13386779218.00000000,773945982.99769860,0
1615766400000,0.05822100,0.06062500,0.05500000,0.05747810,11749024594.00000000,1616371199999,681140464.44160560,1338772,5931048091.00000000,343965917.58743010,0
1616371200000,0.05748880,0.05797770,0.04957980,0.05366560,8766052394.00000000,1616975999999,472711991.99390640,954152,4317910821.00000000,232953488.51463460,0
1616976000000,0.05366340,0.07135000,0.05134240,0.05739430,25749509271.00000000,1617580799999,1548483322.69739550,2434744,12812776945.00000000,770767643.50241210,0
1617580800000,0.05738060,0.08000000,0.05623150,0.07433000,33884685508.00000000,1618185599999,2247997760.45902640,3518100,16992307237.00000000,1126678012.03186910,0
1618185600000,0.07433350,0.45000000,0.06850000,0.32232990,179950627611.00000000,1618790399999,40379386858.20626590,38585788,90745385941.00000000,20443039532.22492910,0
1618790400000,0.32259530,0.43554600,0.15972780,0.25159000,96024306542.40000000,1619395199999,29723812544.51257288,28339066,47751222484.70000000,14803220650.68562958,0
1619395200000,0.25159000,0.39999000,0.24700000,0.37397000,42013707108.00000000,1619999999999,13445102759.01982850,15183710,21041019495.50000000,6737595349.73213710,0
1620000000000,0.37459000,0.73995000,0.37386000,0.57063000,105380193138.30000000,1620604799999,60144535065.98278550,52355443,52419872374.20000000,29959828629.81099050,0
1620604800000,0.57082000,0.59000000,0.35160000,0.51370000,54285550801.90000000,1621209599999,26730269217.98224000,26671559,27129238260.70000000,13384300345.01651100,0
1621209600000,0.51371000,0.51620000,0.21111000,0.30633000,41998805367.80000000,1621814399999,15972179250.04683090,17408357,20991304459.20000000,7996044065.90128100,0
1621814400000,0.30623000,0.38000000,0.28000000,0.30179000,18895707552.10000000,1622419199999,6251744647.65935500,8867503,9463994982.00000000,3132438102.38544500,0
1622419200000,0.30179000,0.44834000,0.29386000,0.37143000,27436715361.00000000,1623023999999,10463731272.32264100,13139857,13683225938.30000000,5221947730.75347800,0
1623024000000,0.37143000,0.37999000,0.29526000,0.32394000,11854166525.10000000,1623628799999,3907368911.06971700,5407864,5827415292.20000000,1919889230.45098000,0
1623628800000,0.32392000,0.33777000,0.25510000,0.28054000,7363235766.70000000,1624233599999,2230762945.17601500,3601637,3608569370.50000000,1093853482.52047600,0
1624233600000,0.28054000,0.28959000,0.16322000,0.26450000,34527244146.30000000,1624838399999,7746757718.89504610,10762878,17312892557.30000000,3889261758.05945000,0
1624838400000,0.26462000,0.27573000,0.23778000,0.24643000,10189153585.20000000,1625443199999,2576965980.91513000,3721266,5082708925.30000000,1285554578.20451900,0
1625443200000,0.24636000,0.24900000,0.19521000,0.21597000,8364018461.90000000,1626047999999,1861536780.10224700,2802714,4152751688.10000000,924603659.07067400,0
1626048000000,0.21597000,0.21900000,0.16884000,0.18157000,9039655325.50000000,1626652799999,1725907367.17521400,3196126,4483509659.80000000,855942977.01140800,0
1626652800000,0.18156000,0.21442000,0.15988000,0.19793000,12947275467.50000000,1627257599999,2437153072.04808600,4243063,6519845049.30000000,1227984318.91229600,0
1627257600000,0.19788000,0.23314000,0.19506000,0.20424000,13139619501.80000000,1627862399999,2756596161.59599800,4052384,6530938984.30000000,1370911142.26357000,0
1627862400000,0.20420000,0.28377000,0.19310000,0.23996000,15906390344.50000000,1628467199999,3694986201.58191900,5939416,7843179502.50000000,1821718984.13045400,0
1628467200000,0.23996000,0.34950000,0.23048000,0.33984000,24166017424.40000000,1629071999999,6694743930.64550100,8870077,12113471868.00000000,3359443012.41948200,0
1629072000000,0.33996000,0.35170000,0.27750000,0.31467000,19457709926.30000000,1629676799999,6174742162.30264800,7718839,9636310849.50000000,3060889815.74097300,0
1629676800000,0.31467000,0.32800000,0.26410000,0.28090000,10155623412.90000000,1630281599999,2980985120.05238900,3346055,5015751800.50000000,1472961176.14535500,0
1630281600000,0.28090000,0.31550000,0.26960000,0.31430000,8619123337.40000000,1630886399999,2529846772.76316700,2947910,4247181085.10000000,1247399269.42588700,0
1630886400000,0.31440000,0.31990000,0.21450000,0.25020000,10920358055.20000000,1631491199999,2863044449.05713900,3124522,5284675335.90000000,1383556732.34481900,0
1631491200000,0.25040000,0.25990000,0.22810000,0.23310000,5737726693.00000000,1632095999999,1387913636.93730000,1536277,2786303042.00000000,674225623.70640000,0
1632096000000,0.23310000,0.23350000,0.19400000,0.20500000,8505008182.00000000,1632700799999,1797911709.00946400,1920022,4213516071.40000000,890565662.42238400,0
1632700800000,0.20500000,0.22660000,0.19460000,0.22180000,4413205193.00000000,1633305599999,928444361.61400000,1173546,2165348029.00000000,456050074.14980000,0
1633305600000,0.22180000,0.27190000,0.21190000,0.22880000,16334331394.00000000,1633910399999,4015606531.59050000,4778727,8028649454.00000000,1974265895.23000000,0
1633910400000,0.22870000,0.24590000,0.21600000,0.23780000,8137705986.00000000,1634515199999,1893477493.73190000,2341837,3985860846.00000000,927720742.02190000,0
1634515200000,0.23770000,0.28320000,0.23520000,0.27560000,17236765980.00000000,1635119999999,4382293895.64160000,5741155,8401281951.00000000,2136983843.05310000,0
1635120000000,0.27570000,0.34000000,0.21690000,0.28000000,39890937049.00000000,1635724799999,11290204221.25471700,14762902,19628619778.70000000,5558307985.04398700,0
1635724800000,0.28000000,0.28660000,0.25000000,0.26640000,10794424249.00000000,1636329599999,2890155369.92760000,3758042,5333352170.00000000,1428467931.93270000,0
1636329600000,0.26640000,0.29730000,0.23500000,0.26280000,12299734576.00000000,1636934399999,3316276425.84750000,4260944,6067758698.00000000,1636020332.19100000,0
1636934400000,0.26280000,0.26540000,0.21500000,0.22550000,7390715381.00000000,1637539199999,1743493727.59090000,2455078,3653352243.00000000,861551115.40450000,0
1637539200000,0.22560000,0.23690000,0.18600000,0.20730000,8684896525.30000000,1638143999999,1850584505.38054300,2716699,4280617568.00000000,913202166.46328000,0
1638144000000,0.20720000,0.22750000,0.13100000,0.17120000,13666137532.20000000,1638748799999,2604973768.76126120,3715501,6820892628.40000000,1296836074.27459800,0
1638748800000,0.17120000,0.18390000,0.15910000,0.16970000,6474067549.00000000,1639353599999,1117236329.91530000,1652971,3250859752.00000000,561325492.19760000,0
1639353600000,0.16960000,0.22040000,0.15140000,0.16940000,13673274002.00000000,1639958399999,2523381638.06395000,3761919,6877742358.00000000,1269811135.26465000,0
1639958400000,0.16950000,0.19570000,0.16100000,0.18980000,5917534370.00000000,1640563199999,1064023630.65050000,1693628,3096450143.00000000,556322530.86060000,0
1640563200000,0.18980000,0.19280000,0.16510000,0.17450000,4016341162.00000000,1641167999999,708946405.93500000,1137234,2020835624.00000000,357108706.68940000,0
