openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,_
1611619200000,0.34284000,0.35111000,0.33479000,0.33933000,173329120.50000000,1611662399999,59277169.97699300,92065,85133897.80000000,29123984.41979800,0
1611662400000,0.33933000,0.34795000,0.32404000,0.34330000,181099073.50000000,1611705599999,61180047.76656900,110794,89081502.10000000,30116183.98754800,0
1611705600000,0.34342000,0.34396000,0.31918000,0.31989000,146260107.80000000,1611748799999,48281764.51988700,94957,68181656.60000000,22509644.28487800,0
1611748800000,0.31980000,0.32365000,0.30404000,0.31144000,276283948.30000000,1611791999999,87038348.74232900,140086,136270572.20000000,42946505.25668500,0
1611792000000,0.31142000,0.33745000,0.30431000,0.33650000,209428203.60000000,1611835199999,68102023.58801100,129287,103039621.60000000,33526300.44421700,0
1611835200000,0.33650000,0.35575000,0.33284000,0.34409000,278281057.60000000,1611878399999,95863605.52206300,180514,138441317.90000000,47696904.60705000,0
1611878400000,0.34409000,0.36701000,0.33050000,0.36652000,441077532.20000000,1611921599999,155048492.68689400,278021,216849728.80000000,76293362.38075600,0
1611921600000,0.36651000,0.36836000,0.34200000,0.34752000,225395277.30000000,1611964799999,80045953.69909400,160184,108918819.00000000,38704093.48830200,0
1611964800000,0.34764000,0.35100000,0.33700000,0.34324000,154533623.00000000,1612007999999,52981431.85362100,113213,77902395.50000000,26711186.05304200,0
1612008000000,0.34330000,0.37694000,0.34108000,0.36400000,356182999.40000000,1612051199999,128324234.43991100,216195,176328972.40000000,63577723.47227300,0
1612051200000,0.36395000,0.37752000,0.35040000,0.35536000,220751090.20000000,1612094399999,79865333.99318300,168150,109343306.30000000,39596137.88528500,0
1612094400000,0.35541000,0.35772000,0.33800000,0.34475000,179043684.70000000,1612137599999,61847652.46163900,154272,87950300.00000000,30414279.48611400,0
1612137600000,0.34464000,0.35776000,0.33214000,0.35178000,235116452.30000000,1612180799999,81787861.42582300,139550,111683022.80000000,38859281.85804700,0
1612180800000,0.35188000,0.42411000,0.34387000,0.40876000,609705872.83000000,1612223999999,233729867.81062380,284478,314550679.11000000,120617187.11840440,0
1612224000000,0.40882000,0.43208000,0.38868000,0.41836000,784981218.18000000,1612267199999,323406836.62498850,539968,388913469.38000000,160373095.55616050,0
1612267200000,0.41844000,0.45590000,0.41306000,0.42498000,716788644.31000000,1612310399999,311940560.93964660,419597,365609002.55000000,159178218.25724600,0
1612310400000,0.42500000,0.43934000,0.41561000,0.41767000,247433815.70000000,1612353599999,105522102.85460700,189211,117274573.80000000,50027612.49390300,0
1612353600000,0.41762000,0.44961000,0.41509000,0.44189000,293819113.70000000,1612396799999,128086921.37073000,193461,150686241.30000000,65687712.97930600,0
1612396800000,0.44213000,0.45000000,0.41003000,0.43029000,273090755.00000000,1612439999999,117858210.39697400,199695,132198098.00000000,57036759.37427000,0
1612440000000,0.43034000,0.44790000,0.41836000,0.43934000,263051657.30000000,1612483199999,113437862.69976000,156878,132619614.80000000,57229493.86735000,0
1612483200000,0.43903000,0.52924000,0.43638000,0.51090000,653750869.60000000,1612526399999,319759606.38818410,466433,334954560.36000000,163751681.98394710,0
1612526400000,0.51089000,0.56000000,0.49420000,0.53917000,623404867.66000000,1612569599999,328228964.98480640,540534,308511200.46000000,162718278.38754390,0
1612569600000,0.53874000,0.56761000,0.51901000,0.53577000,416411664.60000000,1612612799999,226246372.29997200,382455,205235939.30000000,111601543.47975700,0
1612612800000,0.53577000,0.66706000,0.53094000,0.63444000,839092388.14000000,1612655999999,509372610.82589610,629900,423483098.54000000,257042755.38862210,0
1612656000000,0.63444000,0.70888000,0.61482000,0.67709000,755419016.30000000,1612699199999,501756759.61565740,629524,381377628.35000000,253431286.29433040,0
1612699200000,0.67659000,0.68500000,0.58000000,0.66109000,841113251.20000000,1612742399999,529495791.63265900,629443,412473443.70000000,259584730.37695500,0
1612742400000,0.66109000,0.68800000,0.63191000,0.68800000,378216847.00000000,1612785599999,249691058.74901100,367716,185541507.10000000,122539789.54052300,0
1612785600000,0.68772000,0.72380000,0.64880000,0.67638000,630450832.66000000,1612828799999,437509291.30573800,466600,303880780.76000000,211100020.47063600,0
1612828800000,0.67674000,0.70810000,0.66240000,0.68140000,313259184.70000000,1612871999999,214369619.32510400,363877,155279209.00000000,106303427.96844800,0
1612872000000,0.68128000,0.71206000,0.66815000,0.70562000,277223143.00000000,1612915199999,191175785.97090300,277691,136859066.50000000,94417875.67944800,0
1612915200000,0.70562000,0.88500000,0.70555000,0.86974000,634587478.91000000,1612958399999,501259360.19245280,546082,326531689.93000000,257929550.30792460,0
1612958400000,0.86900000,0.95306000,0.75139000,0.93966000,1058632460.42000000,1613001599999,902950989.10612630,935608,536168542.52000000,457913799.69976230,0
1613001600000,0.94041000,0.94873000,0.86513000,0.90484000,442813604.10000000,1613044799999,402088324.04032100,585610,215001749.60000000,195312438.16438800,0
1613044800000,0.90467000,0.98000000,0.89589000,0.92796000,532286764.12000000,1613087999999,501322748.71299120,590502,265188572.12000000,249956852.78018220,0
1613088000000,0.92810000,0.94137000,0.86600000,0.91068000,347470076.00000000,1613131199999,315179887.36949200,327292,171918833.60000000,155993785.85755100,0
1613131200000,0.91068000,0.94825000,0.89005000,0.92426000,302077727.80000000,1613174399999,278030872.83125500,333371,145672856.90000000,134136787.13482800,0
1613174400000,0.92418000,0.95053000,0.82000000,0.86736000,329533595.70000000,1613217599999,298767232.70200800,319639,153275466.00000000,139102645.86866300,0
1613217600000,0.86736000,0.91308000,0.85370000,0.91299000,257344965.60000000,1613260799999,229154233.14734700,246555,127758237.10000000,113804078.52695300,0
1613260800000,0.91303000,0.91900000,0.84908000,0.87266000,200661403.90000000,1613303999999,176992696.57087500,191305,93096246.60000000,82158647.38333400,0
1613304000000,0.87289000,0.88886000,0.80666000,0.84364000,338833611.50000000,1613347199999,287163841.32239500,289760,166932098.80000000,141572450.71129000,0
1613347200000,0.84288000,0.86574000,0.68560000,0.84408000,529228555.50000000,1613390399999,422862342.89759200,501103,257198744.60000000,205956458.28712400,0
1613390400000,0.84408000,0.91100000,0.82505000,0.86143000,403597981.40000000,1613433599999,350813357.88193700,515620,202293741.50000000,175967417.28414100,0
1613433600000,0.86128000,0.90591000,0.83334000,0.88626000,291772817.60000000,1613476799999,256456912.10554300,295141,148507305.20000000,130593934.02514300,0
1613476800000,0.88680000,0.89896000,0.84500000,0.87000000,234302573.00000000,1613519999999,203927961.93491600,264255,114546517.60000000,99723892.02675900,0
1613520000000,0.86990000,0.87856000,0.82150000,0.86563000,232910243.50000000,1613563199999,198383778.23354800,317668,114606828.60000000,97633311.45940700,0
1613563200000,0.86562000,0.89745000,0.85234000,0.89206000,227418392.60000000,1613606399999,199280493.02520300,253366,117482973.30000000,103006737.66527400,0
1613606400000,0.89206000,0.95780000,0.89202000,0.92141000,361079949.80000000,1613649599999,334728720.49298400,357336,178425570.90000000,165398806.05084300,0
1613649600000,0.92161000,0.94276000,0.90283000,0.91442000,218994059.60000000,1613692799999,201749802.07355000,287789,113515063.40000000,104567095.14258400,0
1613692800000,0.91433000,0.94469000,0.87851000,0.94244000,303796883.60000000,1613735999999,276824343.47639100,301795,150358786.90000000,137150858.33790400,0
1613736000000,0.94262000,0.94560000,0.90909000,0.92581000,244006832.20000000,1613779199999,226820570.17827000,232258,120408382.80000000,111970065.64086400,0
1613779200000,0.92597000,1.10000000,0.91329000,1.05897000,674186134.19000000,1613822399999,699342372.58832320,659190,349143477.29000000,361829947.13487420,0
1613822400000,1.05850000,1.20000000,1.02775000,1.11568000,806355782.34000000,1613865599999,906546984.38848600,902997,408317354.72000000,459460359.76363400,0
1613865600000,1.11560000,1.15172000,1.08400000,1.13573000,354485680.30000000,1613908799999,397059979.34381900,388312,180352688.70000000,202134500.68438800,0
1613908800000,1.13573000,1.14150000,1.06750000,1.09894000,281780084.90000000,1613951999999,311881878.44623900,416134,137165427.50000000,151849409.24902600,0
1613952000000,1.09955000,1.10205000,0.92969000,1.00381000,454453707.00000000,1613995199999,470045080.79514700,458461,216483510.90000000,224091470.43428600,0
1613995200000,1.00432000,1.14600000,0.83100000,1.09703000,879516502.10000000,1614038399999,886500512.69617000,833090,435491100.30000000,440228834.15423700,0
1614038400000,1.09728000,1.14200000,0.81000000,0.90715000,1000780489.70000000,1614081599999,972905369.70588800,1049514,482552520.40000000,469829981.57323300,0
1614081600000,0.90707000,1.00197000,0.87135000,0.96197000,624439959.00000000,1614124799999,590410723.05412000,699191,313076150.60000000,296291276.75124100,0
1614124800000,0.96136000,1.05880000,0.89780000,1.04231000,495957128.10000000,1614167999999,494470746.58180000,563619,255374535.80000000,254729660.73686700,0
1614168000000,1.04231000,1.07700000,0.97846000,1.04902000,450091935.20000000,1614211199999,465001674.28980500,423130,226422115.50000000,234104035.54306300,0
1614211200000,1.04883000,1.07000000,1.01200000,1.04652000,243680940.40000000,1614254399999,253296361.74685400,233191,123230255.20000000,128166713.46444300,0
1614254400000,1.04641000,1.17700000,1.03300000,1.07691000,718174895.80000000,1614297599999,800562388.79561500,831959,368229949.00000000,410490773.36583300,0
1614297600000,1.07688000,1.14249000,0.99000000,1.10820000,746368506.50000000,1614340799999,796212194.81949300,700165,367166403.90000000,392264051.74007000,0
1614340800000,1.10817000,1.29800000,1.08970000,1.24303000,1059359215.00000000,1614383999999,1282461978.14601200,1142335,543254990.60000000,657291360.07015800,0
1614384000000,1.24353000,1.48800000,1.22710000,1.45959000,1104922956.60000000,1614427199999,1512093687.59660250,1166137,574280343.60000000,785568384.22349350,0
1614427200000,1.45941000,1.45941000,1.25060000,1.31402000,889436681.90000000,1614470399999,1214289107.76797000,1177906,433992524.30000000,593271549.80763600,0
1614470400000,1.31400000,1.33488000,1.15400000,1.27450000,831245080.90000000,1614513599999,1031979724.61419800,949955,413911347.70000000,513910929.85912100,0
1614513600000,1.27468000,1.35950000,1.18206000,1.31203000,767927259.40000000,1614556799999,968912785.95214500,886197,389407764.60000000,491494200.83461000,0
1614556800000,1.31279000,1.32288000,1.23131000,1.27078000,471974941.00000000,1614599999999,600787957.71052400,617343,235264459.90000000,299505295.53290900,0
1614600000000,1.27067000,1.34800000,1.25000000,1.29627000,512036979.20000000,1614643199999,661832144.90616700,685494,258123800.30000000,333701575.18696200,0
1614643200000,1.29678000,1.29998000,1.19313000,1.23323000,409233673.60000000,1614686399999,503481520.21677800,614513,192159651.10000000,236386592.08999000,0
1614686400000,1.23321000,1.27181000,1.18000000,1.22280000,344670829.30000000,1614729599999,420192044.07435500,379401,174469504.40000000,212925791.99678300,0
1614729600000,1.22281000,1.26376000,1.20865000,1.24347000,233002068.60000000,1614772799999,288840909.51813300,254820,119596036.60000000,148284817.17048600,0
1614772800000,1.24344000,1.26636000,1.21250000,1.21311000,221911376.70000000,1614815999999,274541479.92201600,274355,111228610.70000000,137692512.18452600,0
1614816000000,1.21315000,1.23052000,1.14250000,1.16460000,273483088.80000000,1614859199999,326582565.32049500,349325,127290335.40000000,152176264.84090700,0
1614859200000,1.16499000,1.18300000,1.06695000,1.11239000,474551945.50000000,1614902399999,533138047.97743000,532757,229510451.20000000,257868674.71147700,0
1614902400000,1.11261000,1.17045000,1.03374000,1.12387000,456542244.20000000,1614945599999,500358097.90364100,544788,230775508.30000000,253137357.81320600,0
1614945600000,1.12381000,1.19720000,1.11039000,1.15908000,374112440.90000000,1614988799999,434369555.82738800,587599,185124716.60000000,214998296.63898400,0
1614988800000,1.15907000,1.18300000,1.11565000,1.11999000,159345280.50000000,1615031999999,181660293.56451400,316926,76404188.30000000,87089817.29552900,0
1615032000000,1.11988000,1.14036000,1.08493000,1.12900000,235454248.30000000,1615075199999,261258556.10487500,354631,118225607.20000000,131210852.66899800,0
1615075200000,1.12901000,1.14500000,1.11302000,1.13816000,168455712.90000000,1615118399999,190255968.33157800,188131,84073821.80000000,94960931.33817100,0
1615118400000,1.13816000,1.14086000,1.10562000,1.13042000,155911826.00000000,1615161599999,175589365.30383400,193637,77075237.30000000,86819360.88470800,0
1615161600000,1.13073000,1.17835000,1.10848000,1.12243000,224787672.80000000,1615204799999,256179910.33979200,254868,111635211.20000000,127326625.23235100,0
1615204800000,1.12244000,1.13500000,1.10500000,1.11848000,173726970.70000000,1615247999999,194241733.48801100,200569,83479232.40000000,93362504.66060800,0
1615248000000,1.11836000,1.22000000,1.11083000,1.19116000,363086405.00000000,1615291199999,420333196.49165000,421680,186910485.80000000,216504750.52991200,0
1615291200000,1.19118000,1.21290000,1.15320000,1.19720000,252952664.30000000,1615334399999,298166587.83194100,309930,131261751.90000000,154719649.95439200,0
1615334400000,1.19734000,1.20800000,1.13533000,1.16375000,187838998.70000000,1615377599999,219277926.79802700,259321,94444668.10000000,110319149.17704000,0
1615377600000,1.16382000,1.18090000,1.11500000,1.13261000,196658302.20000000,1615420799999,227393764.65190800,255200,96623208.20000000,111773034.43420500,0
1615420800000,1.13226000,1.14000000,1.11100000,1.12501000,134688273.10000000,1615463999999,151564881.30496600,172203,65565276.40000000,73790034.58574900,0
1615464000000,1.12508000,1.13930000,1.10750000,1.12430000,166923441.00000000,1615507199999,187123439.37481300,204086,79389877.10000000,89023672.56232200,0
1615507200000,1.12417000,1.12800000,1.06021000,1.07700000,179491218.20000000,1615550399999,197203680.67575600,238435,86227140.50000000,94722283.51103000,0
1615550400000,1.07705000,1.08100000,1.02000000,1.03207000,243530696.20000000,1615593599999,256333121.07573600,297209,118474172.30000000,124770326.04347900,0
1615593600000,1.03207000,1.14204000,0.98500000,1.14158000,336269442.30000000,1615636799999,358988007.10174200,410930,166758869.60000000,178424134.68619500,0
1615636800000,1.14165000,1.19300000,1.09080000,1.10000000,307541583.10000000,1615679999999,348367586.86425800,367889,148778233.00000000,168737715.71137400,0
1615680000000,1.10016000,1.10265000,1.06001000,1.07971000,175652360.30000000,1615723199999,190335960.65618500,216177,88923125.20000000,96379093.73847500,0
1615723200000,1.08038000,1.09200000,1.05190000,1.05243000,128710105.40000000,1615766399999,138327766.26047700,171891,63731089.60000000,68523457.69832700,0
1615766400000,1.05241000,1.07078000,1.00001000,1.02588000,223531050.20000000,1615809599999,231005465.63163300,283179,111225466.70000000,114956651.54535700,0
1615809600000,1.02569000,1.06448000,1.00913000,1.03103000,177447302.90000000,1615852799999,184074820.58324000,202817,86689711.50000000,89983563.58296700,0
1615852800000,1.03071000,1.05500000,1.00000000,1.03592000,166844516.60000000,1615895999999,171686460.25155900,239979,81509381.90000000,83923457.65823300,0
1615896000000,1.03604000,1.28000000,1.02931000,1.24924000,1081871842.50000000,1615939199999,1286959827.37550600,1350807,575185525.60000000,684203962.17878600,0
1615939200000,1.24974000,1.29400000,1.20353000,1.23465000,447573901.20000000,1615982399999,556541194.79766600,670953,226171415.90000000,281404072.97999500,0
1615982400000,1.23489000,1.43000000,1.21962000,1.37700000,647286656.50000000,1616025599999,852516501.80562900,1029204,342319288.90000000,450884593.34224300,0
1616025600000,1.37750000,1.47299000,1.36350000,1.42882000,478917838.80000000,1616068799999,678798629.43931800,688712,240250064.00000000,340799293.19135500,0
1616068800000,1.42882000,1.47120000,1.22154000,1.22925000,967362630.30000000,1616111999999,1296239048.99229200,1456114,473959914.00000000,636952780.97720800,0
1616112000000,1.22966000,1.28767000,1.18003000,1.25983000,380021935.60000000,1616155199999,471039401.87350400,598611,190018381.80000000,235700573.45147100,0
1616155200000,1.25934000,1.34286000,1.25111000,1.29474000,432289244.10000000,1616198399999,561179456.29948700,680371,223069265.00000000,289769010.03225800,0
1616198400000,1.29499000,1.30974000,1.25100000,1.26494000,209868304.70000000,1616241599999,267485772.39205900,461853,102320337.40000000,130418963.24708400,0
1616241600000,1.26520000,1.26871000,1.19978000,1.20046000,191769823.40000000,1616284799999,238011912.37365500,269812,82954934.90000000,102973585.48412800,0
1616284800000,1.20048000,1.24139000,1.17741000,1.18371000,157296284.40000000,1616327999999,190137974.04909200,208568,73942958.90000000,89435436.91606600,0
1616328000000,1.18385000,1.21872000,1.16000000,1.18561000,148334125.40000000,1616371199999,177323639.25690600,213679,71370919.40000000,85327030.34862000,0
1616371200000,1.18561000,1.20782000,1.16250000,1.19057000,126857207.80000000,1616414399999,150685318.65914300,189981,61362215.80000000,72892345.06290100,0
1616414400000,1.19057000,1.19118000,1.06700000,1.10150000,257398362.30000000,1616457599999,293511208.78711700,362736,118060141.90000000,134727956.87785800,0
1616457600000,1.10150000,1.15335000,1.08145000,1.12749000,183069788.30000000,1616500799999,205441816.93894300,221542,87856564.60000000,98602621.43840500,0
1616500800000,1.12746000,1.17390000,1.09913000,1.11639000,188897925.50000000,1616543999999,215672305.22502400,416326,91205992.90000000,104150768.62497000,0
1616544000000,1.11563000,1.15940000,1.09392000,1.14908000,148342470.00000000,1616587199999,167317334.46573000,356843,73715555.70000000,83175508.32751700,0
1616587200000,1.14851000,1.16390000,1.03800000,1.06902000,206573321.20000000,1616630399999,229018522.56954500,274224,96955532.80000000,107638155.64000700,0
1616630400000,1.06879000,1.13706000,1.04584000,1.10472000,211965831.20000000,1616673599999,232383961.68814700,256970,103676096.20000000,113708015.99455300,0
1616673600000,1.10450000,1.15350000,1.06633000,1.09560000,315657707.60000000,1616716799999,351086216.94517900,481580,157240690.80000000,174941745.35958000,0
1616716800000,1.09596000,1.28755000,1.09426000,1.25966000,366624140.80000000,1616759999999,436953255.08559500,592153,193662933.20000000,231059031.07152500,0
1616760000000,1.26030000,1.26030000,1.19200000,1.21420000,305358760.20000000,1616803199999,371983563.11762200,465267,149833041.90000000,182537316.48861000,0
1616803200000,1.21419000,1.23890000,1.16907000,1.17666000,145426193.80000000,1616846399999,174098652.75528800,260587,68449286.50000000,81984457.76169400,0
1616846400000,1.17667000,1.20323000,1.15623000,1.17678000,125528143.90000000,1616889599999,148487875.90963100,175025,60585523.80000000,71697867.41158600,0
1616889600000,1.17646000,1.22000000,1.16650000,1.18866000,102349828.80000000,1616932799999,122115131.02345300,151332,49963767.20000000,59656240.93841500,0
1616932800000,1.18867000,1.19484000,1.17000000,1.18983000,97386975.80000000,1616975999999,115260214.93112800,135909,46122041.20000000,54594534.30280000,0
1616976000000,1.18983000,1.22979000,1.17800000,1.20735000,144518723.50000000,1617019199999,173755931.66556000,175258,68262985.00000000,82063946.19880900,0
1617019200000,1.20734000,1.21663000,1.19282000,1.20239000,118553041.70000000,1617062399999,142969788.07418000,154913,58391095.70000000,70431109.75792500,0
1617062400000,1.20240000,1.23555000,1.18909000,1.23045000,137283073.10000000,1617105599999,166467888.58857000,197286,69789046.40000000,84658488.74683300,0
1617105600000,1.23023000,1.23363000,1.20454000,1.21189000,120177605.50000000,1617148799999,146298138.64972300,209123,54684098.60000000,66587096.59554600,0
1617148800000,1.21200000,1.21273000,1.15100000,1.18126000,165801387.80000000,1617191999999,197243705.06849000,265412,75500308.10000000,89840318.07801200,0
1617192000000,1.18103000,1.20116000,1.17083000,1.19191000,137017486.80000000,1617235199999,162789082.79011700,227870,63454429.20000000,75408223.44240600,0
1617235200000,1.19172000,1.20772000,1.18100000,1.18999000,109085430.60000000,1617278399999,130165836.79814800,180573,52100907.90000000,62162381.78379100,0
1617278400000,1.19000000,1.19970000,1.17171000,1.18377000,103877952.00000000,1617321599999,123488612.48399900,185972,48833421.70000000,58066946.92640000,0
1617321600000,1.18330000,1.24796000,1.18026000,1.20787000,179994881.60000000,1617364799999,217966077.68631600,266555,89498081.00000000,108432111.58411000,0
1617364800000,1.20787000,1.22200000,1.18349000,1.18998000,134067372.80000000,1617407999999,161112031.83734600,226004,63829044.60000000,76724500.21943100,0
1617408000000,1.18998000,1.24078000,1.18953000,1.21642000,148341466.40000000,1617451199999,181020080.04465900,253995,71847096.40000000,87681781.40522100,0
1617451200000,1.21628000,1.23500000,1.15977000,1.16238000,165496512.50000000,1617494399999,198274164.96952400,304825,74344910.00000000,89151677.47728300,0
1617494400000,1.16245000,1.19000000,1.15200000,1.17274000,104151502.80000000,1617537599999,122158827.00503900,184430,51104930.80000000,59965664.12555200,0
1617537600000,1.17287000,1.19300000,1.16885000,1.18206000,100423989.40000000,1617580799999,118684907.86253500,199602,49933781.60000000,59015012.66189500,0
1617580800000,1.18205000,1.19200000,1.16222000,1.18093000,119630468.60000000,1617623999999,140574114.94523700,201197,56994296.60000000,66983545.15596800,0
