openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,_
1612396800000,37620.26000000,38708.27000000,36662.45000000,37321.75000000,51452.79192100,1612439999999,1944533232.13141260,1192097,26196.43225500,990725773.63023910,0
1612440000000,37319.43000000,37783.83000000,36161.95000000,36936.66000000,40627.94397700,1612483199999,1508135790.02187991,1019769,19319.78143500,716984240.25929934,0
1612483200000,36936.65000000,37800.00000000,36570.00000000,37691.32000000,30365.46578900,1612526399999,1133016397.94498273,812320,15244.72167500,568914570.44121298,0
1612526400000,37691.32000000,38310.12000000,37230.00000000,38290.24000000,36315.86848600,1612569599999,1376261893.80660388,1040933,17511.66335600,663799309.39692535,0
1612569600000,38289.32000000,40479.86000000,38215.94000000,40199.99000000,54576.75450100,1612612799999,2147050017.68238062,1204021,29988.69186100,1179665151.15213711,0
1612612800000,40199.52000000,40955.51000000,39035.33000000,39186.94000000,44180.55668200,1612655999999,1775045131.24576985,1087625,22026.82150100,885515596.19508694,0
1612656000000,39181.01000000,39700.00000000,37923.00000000,39046.60000000,41863.51330000,1612699199999,1629457634.05883894,975259,20372.72848100,793520460.48205744,0
1612699200000,39044.37000000,39272.69000000,37351.00000000,38795.69000000,42500.16646300,1612742399999,1627063750.18177199,1001098,20391.66047800,780962447.08184481,0
1612742400000,38795.69000000,39498.99000000,37988.89000000,39423.08000000,31705.90199100,1612785599999,1232561420.03088916,773801,15867.37075400,617102964.80618411,0
1612785600000,39423.08000000,46794.45000000,39094.01000000,46374.87000000,106891.63492300,1612828799999,4648975556.60481031,2457160,56478.52081400,2452210874.63495166,0
1612828800000,46374.86000000,48142.19000000,45500.00000000,46380.92000000,67280.04310300,1612871999999,3142727618.96678722,1653379,34203.19551000,1598335726.31700725,0
1612872000000,46390.95000000,47499.43000000,44961.09000000,46420.42000000,48219.81860900,1612915199999,2243527779.05040004,1465655,23226.36883700,1081115310.17479624,0
1612915200000,46420.42000000,47310.00000000,45589.98000000,46586.56000000,40621.02055200,1612958399999,1887073007.97488533,1273064,21429.47859900,995686012.71853385,0
1612958400000,46586.55000000,46593.34000000,43727.00000000,44807.58000000,56533.16164800,1613001599999,2544577122.27621992,1618528,26542.50713200,1194545226.09905285,0
1613001600000,44807.58000000,46546.47000000,43994.02000000,46061.49000000,30148.10350500,1613044799999,1359426248.55585340,922795,15202.16569100,685889459.55869991,0
1613044800000,46061.48000000,48678.90000000,46060.03000000,47969.51000000,59412.97794900,1613087999999,2826204685.85504159,1648154,30936.17104900,1472446463.13362347,0
1613088000000,47968.66000000,48985.80000000,46789.00000000,47562.42000000,41699.07304300,1613131199999,1986888573.11053803,1174276,21063.54285900,1004697056.53506806,0
1613131200000,47560.06000000,48150.00000000,46125.00000000,47287.60000000,44170.96265400,1613174399999,2093683335.85712350,1244565,20777.49627600,985775862.39351681,0
1613174400000,47298.15000000,48150.00000000,46251.00000000,46589.20000000,35575.80110700,1613217599999,1683509318.36412367,1122516,17129.72814900,811078455.06917749,0
1613217600000,46586.23000000,47400.14000000,46202.53000000,47153.69000000,28192.29629200,1613260799999,1324200829.05403597,936307,13866.58171000,651416944.92363408,0
1613260800000,47156.78000000,49404.94000000,47014.17000000,49055.16000000,40328.68468800,1613303999999,1951161178.37861371,1022722,22143.09914400,1071455606.51533926,0
1613304000000,49055.17000000,49707.43000000,48101.38000000,48577.79000000,33406.79084500,1613347199999,1633647170.45611901,1067348,16609.05753700,812554314.54752137,0
1613347200000,48580.47000000,49010.92000000,45570.79000000,47802.66000000,46510.41563200,1613390399999,2196528104.98804582,1301831,21722.59273300,1025930425.89149476,0
1613390400000,47802.67000000,48801.00000000,47423.99000000,47911.10000000,32887.74115200,1613433599999,1585690955.67667623,1011324,16453.77192800,793321229.88993230,0
1613433600000,47911.10000000,49998.00000000,47003.62000000,48915.48000000,38578.28617800,1613476799999,1885581168.68582124,966267,20355.43605300,995965625.12157059,0
1613476800000,48915.49000000,50689.18000000,47750.00000000,49133.45000000,50234.98012000,1613519999999,2464402609.00654603,1233582,25253.16778500,1240558979.86678538,0
1613520000000,49133.45000000,51678.36000000,48947.00000000,51273.46000000,47097.60124200,1613563199999,2374790754.37777636,1376168,25446.84533600,1283774088.83214705,0
1613563200000,51270.86000000,52618.74000000,50542.30000000,52119.71000000,38646.03657600,1613606399999,1991040760.43752184,1138206,19608.60090500,1010325146.44787551,0
1613606400000,52117.67000000,52530.00000000,51133.00000000,51374.07000000,30814.83940900,1613649599999,1599332797.95202535,948900,14730.08237300,764531079.42507171,0
1613649600000,51375.12000000,52285.00000000,50901.90000000,51552.60000000,29943.20754500,1613692799999,1550640279.53544056,942692,14163.27625000,733700556.41883719,0
1613692800000,51552.61000000,52984.99000000,50710.20000000,52710.00000000,33629.07571100,1613735999999,1744977412.49663247,1034304,17158.09547700,890985590.57689268,0
1613736000000,52709.99000000,56368.00000000,52315.37000000,55906.00000000,46030.70230900,1613779199999,2506190415.18761397,1304911,23397.92476900,1273885719.64704876,0
1613779200000,55906.00000000,56609.14000000,55030.00000000,56355.91000000,33880.52692500,1613822399999,1891879627.60204408,1144579,16780.86419700,937173302.66002840,0
1613822400000,56355.94000000,57700.46000000,53863.93000000,55841.19000000,47067.67838900,1613865599999,2660011232.24923056,1498267,21855.20207700,1235660575.78093647,0
1613865600000,55841.19000000,57827.00000000,55477.59000000,57284.79000000,28622.72451200,1613908799999,1619259600.30175524,837680,15022.26857400,850226291.33777066,0
1613908800000,57284.78000000,58352.80000000,56589.00000000,57408.57000000,29543.98399900,1613951999999,1698738663.04613397,1112853,14483.82051100,832880796.81959886,0
1613952000000,57412.35000000,57508.47000000,53505.70000000,54524.94000000,48444.50709900,1613995199999,2699935929.36738829,1284227,22791.17492900,1270531037.11023145,0
1613995200000,54515.00000000,54989.46000000,47622.00000000,54087.67000000,85574.92784500,1614038399999,4513450791.06940953,2028856,40886.48705000,2156686117.41074142,0
1614038400000,54087.67000000,54183.59000000,44892.56000000,46369.29000000,100284.25304600,1614081599999,4918409074.96158753,2228930,47431.59601900,2328655838.89398226,0
1614081600000,46359.14000000,49600.00000000,45251.00000000,48891.00000000,69090.77200500,1614124799999,3297430056.28179821,1596266,35032.54697300,1673539453.20337378,0
1614124800000,48891.00000000,51374.99000000,46988.69000000,50360.02000000,47767.22085700,1614167999999,2391203605.56586363,1186176,24562.79905900,1230134170.53305164,0
1614168000000,50360.02000000,51294.00000000,48028.18000000,49676.20000000,44113.98839500,1614211199999,2182829395.81367250,1008356,21187.91577200,1048432435.60529524,0
1614211200000,49676.21000000,50884.88000000,48581.71000000,50294.80000000,31541.56619600,1614254399999,1576664102.28066923,882202,16102.73506100,805103285.79519496,0
1614254400000,50299.00000000,52041.73000000,46674.34000000,47073.73000000,51769.10692500,1614297599999,2575524625.86094546,1423477,24507.92969800,1220965231.85116693,0
1614297600000,47073.73000000,47800.00000000,44106.78000000,46427.65000000,64718.34943500,1614340799999,2993051969.40111821,1338720,31092.36794900,1438587736.44536250,0
1614340800000,46427.65000000,48424.11000000,45000.00000000,46276.87000000,44704.85122800,1614383999999,2093322563.33349672,1033046,22534.53667300,1055602456.80692044,0
1614384000000,46276.88000000,48394.00000000,46156.24000000,47299.99000000,34151.20730000,1614427199999,1615547426.06822682,875657,16901.09332500,799700093.37933874,0
1614427200000,47299.99000000,47800.00000000,45000.00000000,46106.43000000,31909.62699200,1614470399999,1490350012.48274497,882063,15085.92632200,705312017.57025928,0
1614470400000,46103.67000000,46638.46000000,43738.65000000,45284.86000000,40735.29710300,1614513599999,1835894936.44970657,893964,20165.19031800,909170639.53647203,0
1614513600000,45287.25000000,45919.61000000,43000.00000000,45135.66000000,42320.07193900,1614556799999,1872465029.00487471,944381,20522.98153200,908626807.06590890,0
1614556800000,45134.11000000,48050.00000000,44950.53000000,47722.78000000,40336.15260900,1614599999999,1884280159.05472941,966558,19828.78097500,925876385.38486282,0
1614600000000,47722.42000000,49790.00000000,47450.32000000,49587.03000000,44749.95903900,1614643199999,2173235635.81099882,1180665,22788.21338600,1106690300.22944420,0
1614643200000,49595.76000000,50200.00000000,48270.69000000,48844.13000000,30556.15245200,1614686399999,1499196403.81783947,872605,15341.32642500,752778272.92606092,0
1614686400000,48844.14000000,49699.99000000,47047.60000000,48440.65000000,33664.90968800,1614729599999,1621275666.09161333,982978,16035.71165200,772367097.21745960,0
1614729600000,48436.61000000,51777.00000000,48100.71000000,51666.33000000,37126.73869100,1614772799999,1861813616.07160200,1079413,19611.56812300,984355216.44205733,0
1614772800000,51665.83000000,52640.00000000,50260.00000000,50349.37000000,43909.17501400,1614815999999,2247707641.46909826,1162718,21343.80027600,1093231682.23615317,0
1614816000000,50349.37000000,51773.88000000,48524.86000000,49323.32000000,41662.15559200,1614859199999,2077655008.50564192,1177737,19908.12327800,993045348.10473846,0
1614859200000,49323.31000000,50569.41000000,47500.00000000,48374.09000000,40987.56123700,1614902399999,2002182232.35112009,1114199,20361.85461000,994910206.70007608,0
1614902400000,48374.09000000,48376.20000000,46300.00000000,47478.87000000,36049.73533700,1614945599999,1694127855.67995736,920936,17184.92005200,807631075.20920704,0
1614945600000,47478.86000000,49448.93000000,46885.00000000,48751.71000000,42142.76103500,1614988799999,2033005249.15735302,1133280,21133.39032500,1019393937.00834239,0
1614988800000,48746.81000000,49156.00000000,48000.00000000,48171.01000000,18413.20785600,1615031999999,894952248.62781451,621303,8694.77435500,422724080.08628915,0
1615032000000,48171.02000000,49200.00000000,47070.00000000,48882.20000000,25986.02638600,1615075199999,1248958456.66368870,855171,12805.84126200,615641792.89366567,0
1615075200000,48882.20000000,51148.22000000,48882.20000000,50705.52000000,28785.60615900,1615118399999,1439590365.27024110,768504,14601.97942500,730060563.31688755,0
1615118400000,50705.52000000,51450.03000000,49758.01000000,50971.75000000,26449.42187300,1615161599999,1339285544.17888511,989597,13283.61753900,672722316.40426583,0
1615161600000,50959.11000000,51847.38000000,49274.67000000,50496.82000000,34029.11528900,1615204799999,1715529385.28661812,1015242,16635.22920500,838652666.66173313,0
1615204800000,50490.39000000,52402.78000000,50100.01000000,52375.17000000,32958.24437500,1615247999999,1685318545.74945590,984159,16960.20036500,867465131.44376626,0
1615248000000,52375.18000000,54448.00000000,51789.41000000,54233.32000000,41905.36861600,1615291199999,2247232451.58819209,1232915,20851.77215800,1118496317.00942233,0
1615291200000,54235.88000000,54895.00000000,53538.77000000,54884.50000000,29751.36846000,1615334399999,1614218513.06671142,961483,14159.76892800,768348456.67520756,0
1615334400000,54874.67000000,55813.09000000,53005.00000000,54858.47000000,38501.26287800,1615377599999,2094488926.11434752,1169659,19096.41459700,1039482016.79908621,0
1615377600000,54858.47000000,57387.69000000,54834.00000000,55851.59000000,46247.97606500,1615420799999,2605708637.24486493,1477625,23555.47280800,1327374276.06768530,0
1615420800000,55851.59000000,56499.98000000,54272.82000000,56227.34000000,36375.48357300,1615463999999,2015857016.87736765,1100593,16754.05265500,928594223.42279760,0
1615464000000,56233.42000000,58150.00000000,55702.09000000,57773.16000000,45539.32928600,1615507199999,2596509184.12485240,1409377,23849.39701300,1360110595.67230913,0
1615507200000,57773.15000000,58081.51000000,55826.05000000,56500.00000000,31926.26074000,1615550399999,1814247988.78701175,1078728,15249.42813500,866667523.38335141,0
1615550400000,56499.99000000,57768.00000000,54962.84000000,57221.72000000,41479.14530700,1615593599999,2347806737.59182705,1411203,20553.51332700,1163948777.09007995,0
1615593600000,57221.72000000,60200.00000000,56078.23000000,59849.74000000,42678.20531400,1615636799999,2481165725.67114620,1218831,23232.22849600,1351884491.80684978,0
1615636800000,59853.58000000,61844.00000000,59232.53000000,61188.39000000,40566.88603200,1615679999999,2452217727.57483182,1340171,21155.00342200,1279506322.96594287,0
1615680000000,61188.38000000,61724.79000000,59354.62000000,60308.31000000,26961.69305700,1615723199999,1638563158.03837725,892721,13311.24343500,809140937.01903246,0
1615723200000,60308.30000000,60750.00000000,58966.78000000,58968.31000000,25639.35969300,1615766399999,1537834415.84626526,937048,12014.02361500,720910068.37900777,0
1615766400000,58976.08000000,60633.43000000,54600.00000000,56150.79000000,61069.40827400,1615809599999,3525352693.96321928,1511814,29087.86857100,1680978522.55176676,0
1615809600000,56150.80000000,57312.47000000,55050.00000000,55605.20000000,41702.01902400,1615852799999,2348888358.13015293,1172001,20737.56977600,1167928564.08260273,0
1615852800000,55605.20000000,56400.00000000,53271.34000000,55471.21000000,46735.18550600,1615895999999,2562715789.12033412,1243623,22379.78217300,1227248838.01468768,0
1615896000000,55464.11000000,56938.29000000,54596.89000000,56900.75000000,31251.50884900,1615939199999,1741543418.52476569,997585,15445.71932000,860862524.53655073,0
1615939200000,56900.74000000,57189.43000000,54326.27000000,54840.00000000,27706.98879300,1615982399999,1542499090.64012081,962655,13147.50846700,732248497.87195914,0
1615982400000,54840.01000000,58974.73000000,54123.69000000,58912.97000000,42714.63204800,1616025599999,2418493881.51417142,1241641,21631.23730800,1225577024.80836949,0
1616025600000,58912.97000000,59561.54000000,57870.38000000,58170.37000000,27673.91111900,1616068799999,1625081718.11785445,835827,13323.98765000,782583045.40991249,0
1616068800000,58168.69000000,60129.97000000,57023.00000000,57648.16000000,38906.49555600,1616111999999,2275804043.09495154,1205120,18963.39226100,1109744645.95678385,0
1616112000000,57641.00000000,58888.00000000,56270.74000000,58831.33000000,26033.74068500,1616155199999,1505496302.94509707,899353,12551.12579100,725952648.08106585,0
1616155200000,58831.34000000,59468.00000000,57950.59000000,58030.01000000,26358.91227600,1616198399999,1547214844.98982814,986477,13001.38543200,763321435.18327635,0
1616198400000,58030.01000000,59299.00000000,57820.17000000,59242.47000000,18954.83980300,1616241599999,1110052468.05896607,797733,9661.29340900,565900739.98527973,0
1616241600000,59242.91000000,59880.00000000,57966.85000000,58102.28000000,25522.10197300,1616284799999,1506482624.99261924,926398,12551.15331400,741123253.13816370,0
1616284800000,58100.02000000,58589.10000000,55450.11000000,56267.65000000,26183.88196500,1616327999999,1493383405.08067749,897605,12265.44109000,699489809.12932045,0
1616328000000,56270.13000000,58113.00000000,55870.23000000,57351.56000000,22380.58830900,1616371199999,1280839724.54313238,875941,11383.50058600,651499382.14751804,0
1616371200000,57351.56000000,58430.73000000,56289.00000000,57713.79000000,21729.02980400,1616414399999,1247252993.35775349,753164,10803.84239300,620343139.37916218,0
1616414400000,57713.79000000,57761.00000000,53650.00000000,54083.25000000,40852.59636500,1616457599999,2280226520.96789937,1174181,19945.21663500,1113235941.18983837,0
1616457600000,54083.25000000,55344.26000000,53000.00000000,54249.81000000,32172.98612500,1616500799999,1743932512.15310584,859217,15789.86282000,856346349.26895412,0
1616500800000,54249.80000000,55830.90000000,54190.10000000,54340.89000000,27616.37930200,1616543999999,1520718262.66435560,881132,13773.54692000,758375801.55030249,0
1616544000000,54342.80000000,56662.08000000,53511.39000000,56541.03000000,33745.14433500,1616587199999,1862290039.72065828,935693,16742.12669800,924153771.21663420,0
1616587200000,56536.08000000,57200.00000000,51700.00000000,52303.65000000,49792.32068600,1616630399999,2720869574.32580298,1466295,22581.00336900,1237232907.59018646,0
1616630400000,52303.66000000,53287.00000000,51500.00000000,52163.19000000,35507.64920300,1616673599999,1864081284.20806419,932600,17423.89968900,914876201.62517601,0
1616673600000,52163.20000000,52720.24000000,50427.56000000,51293.78000000,51892.88533500,1616716799999,2672245900.74979623,1166825,25523.49804400,1314475367.96185022,0
1616716800000,51293.78000000,53826.48000000,51214.60000000,52710.96000000,33285.62409500,1616759999999,1755992725.34764460,933776,16447.65619600,867819452.72117162,0
1616760000000,52710.95000000,55073.46000000,52508.19000000,55025.59000000,30528.15059700,1616803199999,1641043415.40399286,839374,15374.88904200,826506590.61594412,0
1616803200000,55025.59000000,55555.00000000,54311.60000000,54442.89000000,22889.39697100,1616846399999,1256717357.85951001,600954,11377.27433400,624819355.21597146,0
1616846400000,54442.89000000,56700.36000000,53950.00000000,55817.14000000,27216.07808400,1616889599999,1510352818.00242081,927822,13362.67413700,741145962.03455213,0
1616889600000,55817.14000000,56559.75000000,55572.00000000,55787.03000000,17209.10265400,1616932799999,964556952.87008384,659230,8411.44784100,471492588.20690766,0
1616932800000,55787.02000000,56490.00000000,54691.84000000,55777.63000000,21841.28485700,1616975999999,1214220376.57513281,892053,10851.27809400,603466957.75210118,0
1616976000000,55777.65000000,58350.00000000,54800.01000000,57854.32000000,34723.39505200,1617019199999,1962628298.28702336,942297,18168.03419600,1027315639.75636387,0
1617019200000,57854.14000000,58405.82000000,57103.43000000,57635.47000000,33134.54234600,1617062399999,1914502811.44762242,1041140,16205.77036000,936484533.89969573,0
1617062400000,57635.46000000,59335.00000000,57071.35000000,59240.34000000,31365.96743800,1617105599999,1824203380.92757862,852066,15813.02026200,920568633.55064780,0
1617105600000,59240.33000000,59368.00000000,58380.02000000,58746.57000000,23756.47568400,1617148799999,1397740726.52745184,760678,11728.50641800,690244024.37925410,0
1617148800000,58746.57000000,59800.00000000,56769.00000000,58015.02000000,31504.58299200,1617191999999,1840583576.76023589,1004324,15224.53340900,890160613.06882917,0
1617192000000,58015.02000000,59648.52000000,57641.06000000,58740.55000000,29470.95967400,1617235199999,1735392507.04433981,923900,15850.27977800,933662179.84162089,0
