openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,_
1609718400000,33000.05000000,41950.00000000,28130.00000000,38150.02000000,850700.26615200,1610323199999,30894408653.64545837,18127566,416647.06757100,15120789261.09521495,0
1610323200000,38150.02000000,40100.00000000,30420.00000000,35828.61000000,897339.67445000,1610927999999,31840267961.01892181,18446663,443257.50089300,15735471852.93117042,0
1610928000000,35824.99000000,37850.00000000,28850.00000000,32259.90000000,640226.93578500,1611532799999,21440700273.04002577,14699334,310786.11597300,10418110249.14201343,0
1611532800000,32259.45000000,38531.90000000,29241.72000000,33092.98000000,747463.50850900,1612137599999,24948673733.69000799,16555006,371060.16331700,12396571060.77586003,0
1612137600000,33092.97000000,40955.51000000,32296.16000000,38795.69000000,583442.33154400,1612742399999,21599895189.58115991,13815026,291987.98069400,10814285526.14571773,0
1612742400000,38795.69000000,49707.43000000,37988.89000000,48577.79000000,664186.27090900,1613347199999,30558163844.53544086,18380270,335475.28406100,15434310277.42710641,0
1613347200000,48580.47000000,58352.80000000,45570.79000000,57408.57000000,533487.79969900,1613951999999,27769064381.54326372,15851564,266431.94896800,13868919408.71599032,0
1613952000000,57412.35000000,57508.47000000,43000.00000000,45135.66000000,737125.74636500,1614556799999,36056079517.94150238,17606321,358805.28068000,17551047321.20729957,0
1614556800000,45134.11000000,52640.00000000,44950.53000000,50971.75000000,490819.56296800,1615161599999,24017266082.75058310,13825664,242923.90168300,11891428274.15951021,0
1615161600000,50959.11000000,61844.00000000,49274.67000000,58968.31000000,514559.69868500,1615766399999,28846698413.56186936,16229755,257377.74815900,14440581804.39627176,0
1615766400000,58976.08000000,60633.43000000,53271.34000000,57351.56000000,463194.21418000,1616371199999,26483848363.71589063,14553773,226130.96514800,12934458930.89725699,0
1616371200000,57351.56000000,58430.73000000,50427.56000000,55777.63000000,446278.62841300,1616975999999,24254500734.20622091,13022316,218408.21621200,11874290386.32875222,0
1616976000000,55777.65000000,60200.00000000,54800.01000000,58202.01000000,367477.89327300,1617580799999,21438740639.10086236,11891110,183319.19749100,10697064859.42124876,0
1617580800000,58202.01000000,61500.00000000,55473.00000000,60002.43000000,375865.59361400,1618185599999,21944712196.72618414,13696365,188038.89402800,10984335663.81170216,0
1618185600000,59998.80000000,64854.00000000,50931.30000000,56150.01000000,549048.29803200,1618790399999,33238307417.43093745,17446531,266367.19414900,16134213581.46211927,0
1618790400000,56150.01000000,57526.81000000,46930.00000000,49066.77000000,568462.85096000,1619395199999,29936891043.81596597,14947615,274940.86132300,14487266259.92435533,0
1619395200000,49066.76000000,58458.07000000,48753.44000000,56578.21000000,395983.45601300,1619999999999,21707164512.76862292,12719227,195298.61985100,10703998531.65657049,0
1620000000000,56578.21000000,59500.00000000,52900.00000000,58240.84000000,504478.92630300,1620604799999,28725771451.78632514,16275966,248052.47061700,14129842033.20115189,0
1620604800000,58240.83000000,59500.00000000,43825.39000000,46431.50000000,684880.14819700,1621209599999,35228801446.48219432,17778177,327220.27293100,16851047061.76013277,0
1621209600000,46426.83000000,46686.00000000,30000.00000000,34655.25000000,1386781.05214400,1621814399999,53866174537.68214886,27170977,666702.16354200,25919373172.35901179,0
1621814400000,34681.44000000,40841.00000000,33379.00000000,35641.27000000,786531.16394100,1622419199999,29203522868.25162264,16942102,384497.74733100,14283624883.96589298,0
1622419200000,35641.26000000,39476.00000000,34153.84000000,35796.31000000,528299.50493700,1623023999999,19486187883.41845834,11520844,260787.56821700,9623174732.81866739,0
1623024000000,35796.31000000,39380.00000000,31000.00000000,39020.57000000,700065.60491500,1623628799999,24888579254.61198672,13781452,346610.46222700,12336051739.56994406,0
1623628800000,39020.56000000,41330.00000000,33336.00000000,35600.16000000,610333.96208900,1624233599999,23170552929.95740146,12585488,295955.59069300,11238614009.01921167,0
1624233600000,35600.17000000,35750.00000000,28805.00000000,34700.34000000,907073.70759800,1624838399999,29582225083.09103260,15069286,445188.23814000,14532263176.09752217,0
1624838400000,34702.49000000,36600.00000000,32699.00000000,35286.51000000,464791.76359300,1625443199999,16063893736.16357360,9503851,227734.57261800,7871807130.85994522,0
1625443200000,35288.13000000,35293.78000000,32077.00000000,34258.99000000,359766.23540400,1626047999999,12142509770.88803056,7648112,178798.75432300,6033413173.63688576,0
1626048000000,34259.00000000,34678.43000000,31020.00000000,31778.56000000,306160.98707900,1626652799999,9889122842.33197944,7067408,147741.05584800,4771519260.89886658,0
1626652800000,31778.57000000,35398.00000000,29278.00000000,35381.02000000,383262.21715400,1627257599999,12281627047.30479809,8161443,190582.26431200,6114235359.36328810,0
1627257600000,35381.02000000,42599.00000000,35205.78000000,39845.44000000,568598.50960600,1627862399999,22398899801.82214972,14294722,284420.13774100,11205247089.66657187,0
1627862400000,39850.27000000,45310.00000000,37332.70000000,43794.37000000,463107.67071100,1628467199999,18969963699.51856751,12015266,230451.59145400,9445373822.53284967,0
1628467200000,43794.36000000,48144.00000000,42779.00000000,46973.82000000,372867.97981100,1629071999999,17083554277.88681005,12802573,188383.89315800,8634469008.93574936,0
1629072000000,46973.82000000,49757.04000000,43927.70000000,49239.22000000,357634.46215500,1629676799999,16753728276.42880147,12498107,180333.29957300,8448610167.56694816,0
1629676800000,49239.22000000,50500.00000000,46250.00000000,48767.83000000,298905.69704200,1630281599999,14485841663.35656822,10234705,148185.19729400,7184000949.90969492,0
1630281600000,48767.84000000,51900.00000000,46512.00000000,51756.88000000,327484.44363800,1630886399999,16058724402.75739571,9623298,165440.61187200,8117693526.79703886,0
1630886400000,51756.88000000,52920.00000000,42843.05000000,46025.24000000,399602.39982000,1631491199999,18994715843.65673673,12174052,193434.48176100,9200501092.96435518,0
1631491200000,46025.23000000,48843.20000000,43370.00000000,47241.75000000,289430.44387000,1632095999999,13558597825.93569980,8186048,141201.01935000,6614734237.64313700,0
1632096000000,47241.75000000,47347.25000000,39600.00000000,43160.90000000,437174.23273000,1632700799999,18788601896.91996211,10306745,212146.86731300,9120024387.11685157,0
1632700800000,43160.90000000,49228.08000000,40753.88000000,48200.01000000,290620.78115000,1633305599999,12968253396.57883250,8011247,144469.51207000,6452909326.51762460,0
1633305600000,48200.01000000,56561.31000000,46891.00000000,54659.00000000,424292.25859900,1633910399999,22567545317.79379255,12811107,211856.68444500,11270697948.40903001,0
1633910400000,54659.01000000,62933.00000000,53879.00000000,61528.33000000,362346.26317400,1634515199999,21121567502.01108526,11568529,183431.75068300,10697891224.26255851,0
1634515200000,61528.32000000,67000.00000000,59510.63000000,60852.22000000,336367.00881000,1635119999999,21141785986.45504030,10979311,167403.56447000,10528144211.85324447,0
1635120000000,60852.22000000,63710.63000000,57820.00000000,61299.80000000,314971.84980000,1635724799999,19208389552.55153220,10574780,154915.87466000,9451414390.23870330,0
1635724800000,61299.81000000,64270.00000000,59405.00000000,63273.59000000,253033.72432000,1636329599999,15663897405.53356700,9556016,126345.60637000,7823642239.82696870,0
1636329600000,63273.58000000,69000.00000000,62278.00000000,65519.10000000,294213.11270800,1636934399999,19286358161.91070355,11207688,145809.02263900,9564135489.15281683,0
1636934400000,65519.11000000,66401.82000000,55600.00000000,58622.02000000,340150.61676000,1637539199999,20344773160.10561018,11100482,163526.93650000,9788051753.51965350,0
1637539200000,58617.70000000,59444.00000000,53256.64000000,57274.88000000,315216.31943000,1638143999999,17762591467.11146970,10734607,155061.63995000,8740286935.66459830,0
1638144000000,57274.89000000,59176.99000000,42000.30000000,49396.33000000,390528.91248800,1638748799999,20822450911.08779426,12286961,185849.53619000,9921717578.51195080,0
1638748800000,49396.32000000,51936.33000000,46751.00000000,50053.90000000,272083.99753000,1639353599999,13393900447.45717150,8239356,132585.60064000,6527679465.43766500,0
1639353600000,50053.90000000,50189.97000000,45456.00000000,46681.23000000,271834.80183000,1639958399999,12915658909.98844090,8055423,131770.01926000,6263559378.81846130,0
1639958400000,46681.24000000,51810.00000000,45558.85000000,50775.49000000,209149.42595000,1640563199999,10272926890.97976390,6960719,104145.18087000,5115572930.19297980,0
1640563200000,50775.48000000,52088.00000000,45678.00000000,47286.18000000,217379.64220000,1641167999999,10458190881.73458400,6863722,106579.78483000,5128555640.89194130,0
